"wt","age","afb"
0.068333,27,27
0.068333,38,17
0.068333,26,25
0.068333,31,22
0.068333,25,25
0.068333,35,21
0.520776,30,15
0.520776,16,Inf
0.520776,33,22
0.520776,23,21
0.520776,34,28
0.520776,20,Inf
0.520776,28,20
0.520776,25,24
0.520776,31,19
0.143955,28,20
0.143955,32,16
0.143955,38,19
0.143955,40,29
0.143955,30,20
0.143955,35,17
0.143955,20,15
0.143955,28,18
0.143955,38,17
0.143955,38,17
0.143955,28,16
0.143955,33,21
0.143955,23,16
0.143955,32,17
0.143955,30,24
0.035753,27,18
0.035753,46,21
0.035753,18,16
0.035753,34,16
0.035753,28,18
0.467517,37,22
0.467517,25,Inf
0.467517,42,18
0.467517,25,19
0.467517,35,24
0.288589,45,20
0.288589,26,16
0.288589,24,13
0.288589,25,23
0.288589,29,17
0.288589,32,18
0.288589,29,21
0.288589,35,27
0.288589,28,17
0.288589,20,17
0.288589,22,18
0.288589,25,16
0.288589,37,19
1.761423,40,17
1.761423,31,20
1.761423,40,21
1.761423,37,19
1.761423,31,15
1.761423,25,19
1.761423,24,Inf
1.761423,25,17
1.761423,43,19
1.761423,23,17
1.761423,43,21
1.761423,41,16
1.761423,43,20
1.761423,20,16
1.761423,29,19
1.761423,41,26
2.357173,39,14
2.357173,30,19
2.357173,43,22
2.357173,26,16
2.357173,37,19
2.357173,42,26
2.357173,35,17
2.357173,38,19
2.357173,36,18
2.357173,42,17
2.357173,16,Inf
2.357173,41,15
2.357173,35,Inf
2.357173,48,20
2.357173,36,18
2.357173,46,38
2.357173,48,16
2.357173,38,20
0.101729,38,23
0.101729,35,24
0.101729,25,17
0.101729,28,18
0.101729,18,18
0.101729,18,Inf
0.101729,29,18
0.101729,17,16
0.101729,28,19
0.101729,20,17
0.101729,26,14
0.20162,28,22
0.20162,34,20
0.20162,28,19
0.20162,23,21
0.20162,29,18
0.20162,27,Inf
0.20162,33,Inf
0.20162,17,16
0.20162,21,Inf
0.20162,33,25
0.20162,25,22
0.0418,17,Inf
0.0418,30,20
0.0418,29,19
0.0418,26,15
0.0418,22,19
0.0418,27,21
0.0418,25,17
0.0418,23,Inf
0.03682,20,14
0.03682,25,17
0.151296,21,19
0.151296,35,22
0.151296,30,17
0.151296,23,13
0.151296,25,21
0.151296,26,15
0.151296,26,15
0.151296,21,16
0.151296,34,14
0.151296,31,20
0.151296,38,13
2.501429,36,18
2.501429,24,21
2.501429,23,20
2.501429,28,18
0.662023,26,24
0.662023,42,20
0.662023,38,19
0.662023,30,29
0.662023,26,26
0.662023,42,Inf
0.662023,24,20
0.662023,28,27
0.662023,20,17
0.662023,23,Inf
0.662023,37,27
0.662023,35,22
0.662023,40,16
0.662023,43,16
0.662023,35,21
0.662023,20,18
0.039546,37,30
0.039546,34,21
0.039546,32,19
0.039546,16,Inf
0.039546,25,19
0.039546,35,Inf
3.640357,25,15
3.640357,40,16
3.640357,28,16
3.640357,25,15
3.640357,20,18
3.640357,35,16
3.640357,27,19
3.640357,17,17
3.640357,25,18
3.640357,32,16
3.640357,24,15
3.640357,35,21
3.640357,25,16
3.640357,40,19
3.640357,32,17
2.600153,39,17
2.600153,30,24
2.600153,32,16
2.600153,38,13
2.600153,34,16
2.600153,30,16
2.600153,30,15
2.600153,18,Inf
0.03728,21,20
0.03728,27,Inf
3.480521,31,17
3.480521,21,Inf
3.480521,22,Inf
3.480521,31,20
3.480521,27,22
3.480521,42,17
3.480521,18,Inf
3.480521,30,20
3.480521,45,21
3.480521,33,21
0.111606,40,35
0.111606,30,29
0.111606,33,27
0.111606,33,Inf
0.111606,46,31
0.111606,28,25
0.111606,47,34
0.111606,35,26
0.111606,27,23
0.111606,36,32
0.111606,35,27
0.111606,37,24
0.111606,27,27
2.715531,48,16
2.715531,33,19
2.715531,29,19
2.715531,23,21
2.715531,36,16
2.715531,24,17
2.715531,20,19
2.715531,28,17
2.715531,32,19
2.715531,28,19
2.715531,42,14
2.715531,27,18
2.715531,20,19
1.470285,22,21
1.470285,30,19
1.470285,32,16
1.470285,32,20
1.470285,37,18
1.470285,20,18
1.470285,17,Inf
1.470285,20,Inf
1.470285,31,24
1.470285,24,16
1.470285,40,20
1.470285,27,19
1.470285,38,16
1.948019,27,18
1.948019,23,16
1.948019,34,19
1.948019,20,20
1.948019,21,Inf
1.948019,27,20
1.948019,20,18
1.948019,18,Inf
1.948019,25,18
1.948019,23,19
1.948019,27,17
1.948019,34,14
1.740988,40,14
1.740988,25,24
1.740988,43,21
1.740988,29,23
1.740988,38,22
1.740988,20,Inf
1.740988,41,17
1.740988,28,21
1.740988,27,17
0.589952,28,22
0.589952,37,20
0.589952,38,13
0.589952,28,19
0.589952,40,15
0.055383,39,13
0.055383,23,15
0.055383,18,Inf
0.055383,36,20
0.055383,40,25
0.055383,30,18
0.055383,34,17
0.055383,18,Inf
0.055383,33,19
0.055383,37,14
0.055383,37,21
0.055383,25,20
0.055383,24,Inf
0.055383,25,21
0.621639,27,17
0.621639,36,16
0.621639,20,Inf
0.621639,34,15
0.621639,37,16
0.621639,18,18
0.621639,36,15
0.621639,35,16
0.621639,27,15
0.621639,28,16
0.621639,46,17
0.621639,25,25
0.621639,40,17
0.621639,35,16
0.621639,45,25
0.621639,23,14
0.621639,30,21
0.621639,44,15
0.247547,26,21
0.247547,23,14
0.247547,25,17
0.247547,20,17
0.247547,15,14
0.247547,21,16
0.247547,26,16
0.247547,20,17
0.247547,35,20
0.247547,17,Inf
0.411063,43,20
0.411063,20,Inf
0.411063,23,Inf
0.411063,30,18
0.411063,28,18
3.875839,25,24
3.875839,30,15
3.875839,20,20
3.875839,29,20
3.875839,48,18
3.875839,38,12
3.875839,35,28
3.875839,28,16
3.875839,33,29
3.875839,35,12
3.875839,25,15
3.875839,25,15
3.875839,28,23
3.875839,30,15
3.875839,34,15
3.875839,43,22
3.875839,23,18
3.875839,28,18
4.142387,35,Inf
4.142387,31,16
4.142387,36,18
4.142387,22,22
4.142387,38,30
4.142387,28,28
4.142387,24,16
4.142387,30,24
4.142387,25,Inf
4.142387,30,19
4.142387,37,Inf
4.142387,25,22
4.142387,25,22
0.947789,39,14
0.947789,34,30
0.947789,28,16
0.947789,34,28
0.947789,28,17
0.947789,28,25
0.947789,31,26
1.582356,21,18
1.582356,41,22
1.582356,45,16
1.582356,35,17
1.582356,30,16
1.582356,25,20
1.582356,37,20
1.582356,44,15
1.582356,48,20
1.582356,21,Inf
1.582356,22,19
1.582356,25,17
1.582356,40,16
0.02796,20,18
0.02796,20,17
0.02796,30,16
0.02796,40,14
1.920208,24,21
1.920208,24,Inf
1.920208,22,20
1.920208,28,Inf
0.054622,30,25
0.054622,24,Inf
0.054622,23,Inf
0.054622,34,23
0.054622,38,15
0.054622,16,Inf
0.054622,27,18
2.120194,43,18
2.120194,25,19
2.120194,40,15
2.120194,30,15
2.120194,35,24
2.120194,20,Inf
2.120194,33,15
2.120194,45,29
0.079418,33,18
0.079418,28,15
0.079418,30,17
0.079418,29,18
0.079418,30,15
0.079418,28,Inf
0.079418,41,19
0.079418,25,19
0.079418,40,20
0.079418,20,19
0.079418,28,18
0.079418,45,23
0.079418,29,20
2.106929,21,16
2.106929,25,21
2.106929,39,17
2.106929,25,19
2.106929,30,16
2.106929,28,16
2.106929,19,15
2.106929,44,18
2.106929,39,22
2.106929,38,18
1.674679,30,16
1.674679,37,14
1.674679,34,15
1.674679,25,21
1.674679,20,17
1.674679,34,16
1.674679,34,17
1.674679,39,23
1.674679,38,13
1.674679,16,16
1.674679,18,Inf
1.674679,30,19
1.674679,36,19
1.674679,40,22
1.674679,19,18
0.37311,43,25
0.37311,39,23
0.029437,30,20
0.029437,30,20
0.029437,30,21
0.029437,28,23
0.029437,22,17
0.029437,25,19
0.029437,35,15
0.029437,28,21
0.029437,28,18
2.490708,33,19
2.490708,24,16
2.490708,24,21
2.490708,36,18
2.490708,32,19
2.490708,28,22
2.490708,25,19
2.490708,22,17
2.490708,40,17
2.490708,18,Inf
2.490708,21,18
2.490708,46,34
2.490708,26,22
2.490708,22,15
2.490708,24,16
2.490708,25,20
2.490708,37,19
2.490708,21,16
2.490708,25,17
2.490708,22,19
0.141413,43,17
0.141413,35,15
0.141413,26,25
0.141413,28,23
0.127305,24,15
0.127305,35,25
0.127305,40,21
0.127305,30,22
0.127305,28,20
0.127305,25,18
0.127305,25,17
4.182794,27,18
4.182794,28,18
4.182794,21,Inf
4.182794,34,16
4.182794,23,Inf
4.182794,26,21
4.182794,35,17
0.154743,22,16
0.154743,25,14
0.154743,18,Inf
0.154743,33,20
0.154743,24,Inf
0.154743,22,22
0.154743,19,17
0.154743,26,12
0.154743,40,14
0.154743,35,17
0.154743,28,15
0.154743,28,18
0.154743,17,Inf
0.154743,26,15
0.154743,20,15
0.154743,18,Inf
0.058683,30,24
0.058683,42,22
0.058683,30,19
0.058683,34,18
0.058683,29,22
3.120269,26,22
3.120269,18,Inf
3.120269,40,15
3.120269,23,22
3.120269,26,19
3.120269,29,Inf
3.120269,42,12
3.120269,28,Inf
3.120269,25,19
3.120269,32,Inf
3.120269,25,25
0.136151,21,20
0.136151,35,21
0.136151,45,24
0.136151,22,14
0.136151,35,31
0.136151,40,14
0.136151,28,22
0.136151,23,19
0.136151,30,20
0.136151,28,16
0.136151,40,22
0.136151,30,14
0.136151,35,19
0.142338,17,17
1.487217,18,18
1.487217,39,18
1.487217,26,21
1.487217,20,Inf
1.487217,22,18
1.487217,29,16
1.487217,23,19
1.487217,30,18
1.487217,28,18
0.040982,24,17
0.040982,29,21
0.040982,38,Inf
0.040982,29,18
0.040982,30,27
0.040982,35,14
0.040982,22,21
0.040982,20,13
2.141034,22,18
2.141034,30,16
2.141034,42,13
2.141034,27,20
2.141034,28,19
2.141034,33,18
2.141034,42,17
2.141034,26,15
2.141034,26,17
2.141034,31,15
2.141034,28,15
2.141034,32,16
2.141034,42,16
2.141034,45,23
2.141034,36,16
0.248129,21,19
0.248129,42,25
0.248129,40,22
0.248129,35,31
0.248129,46,16
0.248129,35,21
0.248129,17,Inf
0.248129,19,17
0.033115,22,15
0.033115,22,20
0.033115,20,17
0.033115,30,15
0.033115,17,Inf
0.033115,26,17
0.033115,18,Inf
0.033115,20,16
0.033115,41,18
0.033115,22,Inf
0.033115,24,16
0.033115,38,13
0.033115,26,17
0.404154,42,23
0.404154,38,19
0.404154,35,18
0.404154,38,30
0.404154,35,28
0.404154,35,32
0.404154,49,Inf
1.945695,37,16
1.945695,28,14
1.945695,45,14
1.945695,35,14
1.945695,31,23
1.945695,23,23
1.945695,17,Inf
1.945695,30,15
1.945695,31,24
1.945695,27,25
1.945695,26,21
0.183823,25,22
0.183823,25,22
0.183823,36,23
0.183823,21,Inf
0.183823,26,15
0.183823,20,19
0.183823,20,19
3.22829,16,Inf
3.22829,42,16
3.22829,16,15
3.22829,25,19
3.22829,22,14
3.22829,44,23
3.22829,23,18
3.22829,37,27
3.22829,29,18
0.122545,39,17
0.122545,40,19
0.122545,18,16
0.122545,35,16
0.122545,30,20
0.122545,40,21
0.122545,26,17
0.122545,29,19
0.122545,20,18
0.122545,20,18
0.122545,37,18
0.122545,16,Inf
0.122545,41,17
0.122545,20,19
0.122545,24,16
0.127425,33,20
0.127425,36,24
0.127425,23,16
0.127425,19,Inf
0.127425,28,17
0.127425,28,Inf
0.127425,24,23
0.127425,30,15
0.127425,35,22
0.127425,25,19
0.127425,22,Inf
0.127425,35,22
0.127425,37,19
0.076858,40,20
0.076858,20,18
0.076858,40,15
0.076858,18,17
0.076858,35,17
0.076858,26,14
2.130997,25,21
2.130997,22,19
2.130997,38,26
2.130997,38,29
2.130997,32,20
2.130997,32,19
2.130997,30,17
2.130997,30,22
2.130997,32,23
2.130997,20,Inf
1.551475,21,20
1.551475,25,18
1.551475,20,19
1.551475,32,18
1.551475,35,15
1.551475,48,20
1.551475,20,18
1.551475,35,17
1.551475,30,16
1.551475,27,15
1.551475,24,16
1.551475,25,15
1.551475,46,19
1.551475,30,21
0.540588,35,Inf
0.540588,27,23
0.540588,20,18
0.540588,43,16
0.540588,29,26
0.540588,30,18
0.540588,42,18
1.007922,34,18
1.007922,44,22
1.007922,25,17
1.007922,31,21
1.007922,22,20
1.007922,24,19
1.007922,44,16
1.007922,32,18
1.007922,43,18
1.007922,18,Inf
0.614167,41,19
0.614167,40,17
0.614167,27,19
0.614167,31,26
0.614167,39,21
0.614167,24,24
0.614167,42,18
1.221068,35,26
1.221068,40,17
1.221068,25,20
1.221068,40,21
1.221068,18,16
1.221068,27,19
1.221068,20,Inf
1.221068,34,21
0.042551,27,13
0.042551,32,15
0.042551,38,17
0.042551,37,17
0.042551,28,15
0.06225,28,21
0.06225,22,15
0.06225,17,15
0.06225,35,15
0.06225,18,Inf
1.547702,48,23
1.547702,31,18
1.547702,26,21
1.547702,21,21
1.547702,37,22
1.547702,42,16
1.547702,21,Inf
1.547702,28,28
1.547702,38,15
1.547702,47,22
1.547702,34,18
1.547702,46,19
1.547702,44,18
1.547702,40,22
1.547702,32,16
1.547702,47,Inf
1.547702,40,18
0.019354,25,16
0.019354,22,17
1.668968,40,19
1.668968,30,18
1.668968,28,26
1.668968,25,20
1.668968,18,Inf
1.668968,28,22
1.668968,40,17
1.668968,35,12
1.668968,26,15
1.668968,36,17
0.036883,24,18
0.036883,36,17
0.036883,48,17
2.689534,34,14
2.689534,30,18
2.689534,24,14
2.689534,43,17
2.689534,28,15
2.689534,34,18
2.689534,48,21
2.689534,35,22
2.689534,24,18
2.689534,25,23
2.689534,30,17
2.689534,32,18
2.689534,25,21
2.689534,40,24
2.027508,27,20
2.027508,39,22
2.027508,23,18
2.027508,38,17
2.027508,20,Inf
2.027508,48,18
2.027508,45,20
2.027508,20,18
2.027508,33,18
2.027508,38,15
2.027508,46,16
2.027508,23,20
2.027508,33,16
0.664665,35,15
0.664665,18,17
0.664665,47,16
0.664665,19,Inf
0.664665,35,15
0.664665,28,20
0.664665,40,15
0.664665,32,16
0.664665,35,16
0.664665,36,18
0.664665,30,18
0.664665,34,14
0.067744,37,18
0.067744,18,Inf
0.067744,30,16
0.067744,42,22
0.067744,27,15
0.957685,25,20
0.957685,25,22
0.957685,22,16
0.957685,18,Inf
0.957685,25,15
0.957685,40,24
0.957685,36,22
0.957685,30,Inf
1.718462,25,20
1.718462,16,Inf
1.718462,38,13
1.718462,31,23
1.718462,28,16
1.718462,36,16
1.718462,34,15
1.718462,25,21
1.718462,35,14
1.718462,31,15
1.718462,32,26
0.693804,36,21
0.693804,28,22
0.693804,29,20
0.693804,22,16
0.693804,35,19
0.693804,19,18
0.693804,21,19
0.693804,37,19
0.693804,48,17
0.693804,36,18
0.693804,27,23
0.693804,43,19
0.693804,34,17
0.176446,40,19
0.176446,39,21
0.176446,35,17
0.176446,22,Inf
0.176446,20,17
0.176446,30,23
0.176446,28,17
0.176446,16,Inf
0.176446,20,Inf
0.035653,20,19
0.035653,20,17
0.035653,23,18
0.035653,19,18
0.035653,37,16
0.035653,29,22
0.035653,38,22
0.035653,27,17
0.035653,23,18
0.035653,30,23
0.035653,18,Inf
0.035653,34,14
0.035653,37,18
0.035653,26,18
0.093295,23,19
0.093295,40,19
0.093295,40,17
0.093295,40,20
0.093295,38,18
0.093295,22,17
1.287902,35,26
1.287902,45,12
1.287902,35,12
1.287902,38,21
1.287902,40,19
1.287902,38,12
1.287902,26,20
1.73668,40,Inf
1.73668,42,21
1.73668,41,21
1.73668,34,25
1.73668,19,16
1.73668,34,21
1.73668,39,19
1.73668,25,15
1.73668,35,21
1.73668,46,21
1.73668,44,14
1.73668,27,17
1.73668,40,16
2.974406,22,16
2.974406,29,16
2.974406,25,19
2.974406,30,20
2.974406,30,17
2.974406,31,24
2.974406,48,18
2.974406,25,14
2.974406,25,14
0.193953,26,20
0.193953,24,14
0.193953,30,18
0.193953,29,24
0.193953,35,17
0.193953,30,17
0.193953,18,18
0.146723,23,Inf
0.146723,30,18
0.146723,25,23
0.146723,35,22
0.146723,30,19
0.146723,17,Inf
0.146723,35,23
0.146723,24,Inf
0.146723,28,16
0.146723,30,23
0.073432,25,Inf
0.073432,38,17
0.073432,18,Inf
0.073432,22,Inf
0.073432,30,19
0.073432,24,Inf
1.323396,40,19
1.323396,42,18
1.323396,20,17
1.323396,29,19
1.323396,22,19
1.323396,35,15
1.323396,37,17
1.323396,45,17
1.323396,18,16
1.323396,42,16
1.323396,22,16
0.079828,16,Inf
0.079828,22,17
0.079828,23,23
0.079828,27,Inf
0.079828,27,19
0.079828,26,24
0.079828,41,24
0.079828,25,18
0.359625,20,18
0.359625,30,20
0.359625,27,20
0.359625,29,24
0.359625,19,16
0.359625,38,20
0.080695,20,Inf
0.080695,31,16
0.080695,38,20
0.411802,48,23
0.411802,25,Inf
0.411802,47,21
0.411802,33,18
0.411802,23,Inf
0.411802,30,Inf
0.411802,39,24
0.411802,33,23
0.012409,25,16
0.012409,25,19
0.012409,35,19
0.012409,25,17
0.012409,20,Inf
0.058905,22,19
0.058905,31,20
0.058905,22,14
0.058905,20,19
0.058905,20,19
0.058905,26,18
0.058905,23,16
0.058905,32,14
0.058905,44,21
0.058905,38,25
3.12451,37,14
3.12451,30,16
3.12451,34,15
3.12451,23,17
3.12451,25,20
3.12451,47,Inf
3.12451,37,22
3.12451,30,19
3.12451,28,20
3.12451,20,15
3.12451,28,15
3.12451,21,Inf
3.12451,43,16
3.12451,21,14
3.12451,16,Inf
1.641259,28,23
1.641259,49,15
1.641259,28,25
1.641259,41,29
1.641259,29,18
1.641259,31,17
1.641259,28,18
1.641259,36,18
1.641259,41,20
1.641259,36,30
1.641259,38,17
1.641259,18,15
1.641259,35,18
0.141171,28,23
0.141171,27,Inf
0.141171,34,18
0.141171,31,14
0.141171,36,16
0.141171,41,16
0.141171,24,21
0.141171,30,12
0.141171,25,Inf
0.141171,30,16
0.141171,33,17
0.141171,36,15
0.141171,43,14
0.141171,25,22
0.141171,43,16
0.141171,24,16
2.004547,47,15
2.004547,36,16
2.004547,40,19
2.004547,21,Inf
2.004547,28,19
2.004547,31,16
2.004547,30,16
2.004547,21,Inf
2.004547,36,21
2.004547,18,Inf
1.168831,39,25
1.168831,30,17
1.168831,24,20
1.168831,31,16
1.168831,35,18
1.168831,25,16
1.168831,42,20
1.168831,35,22
1.168831,35,19
1.168831,32,18
1.168831,30,16
1.168831,29,19
1.168831,25,21
1.168831,30,20
1.168831,26,18
1.168831,35,21
1.168831,35,18
0.194199,21,18
0.194199,30,20
0.194199,35,17
0.194199,21,17
0.194199,35,19
0.194199,34,16
0.194199,19,17
0.194199,18,Inf
0.194199,30,16
0.194199,18,15
0.194199,26,17
0.194199,32,14
0.194199,20,16
0.194199,26,16
0.194199,28,22
0.352357,37,20
0.352357,25,16
0.352357,34,20
1.223278,29,20
1.223278,21,18
1.223278,43,29
1.223278,41,21
1.223278,30,15
1.223278,27,17
0.075988,24,23
0.075988,38,16
0.075988,29,18
0.075988,26,19
0.075988,39,18
0.075988,30,22
0.075988,30,14
0.024807,45,Inf
0.024807,33,21
0.024807,25,20
0.024807,24,19
0.024807,29,25
0.024807,36,18
0.024807,38,21
0.024807,27,21
2.334252,37,20
2.334252,42,15
2.334252,45,16
2.334252,21,Inf
2.334252,22,21
2.334252,20,Inf
2.334252,40,18
2.334252,48,17
2.334252,48,14
2.334252,34,15
2.334252,28,21
2.334252,43,18
2.334252,26,19
2.334252,40,19
2.334252,28,21
2.334252,38,17
0.041807,21,17
0.041807,24,17
0.041807,38,19
0.041807,40,14
0.041807,42,23
0.041807,30,20
0.041807,25,16
0.041807,37,17
0.041807,20,16
1.272114,22,17
1.272114,26,17
1.272114,34,17
1.272114,42,31
1.272114,21,17
1.272114,46,22
1.272114,35,16
1.272114,22,20
1.272114,23,22
1.272114,20,16
0.057816,27,19
0.057816,38,16
0.057816,19,Inf
0.057816,39,19
0.057816,31,22
0.057816,46,20
0.057816,25,Inf
0.057816,44,19
0.057816,34,27
0.057816,27,16
0.066153,30,20
0.066153,31,20
0.066153,42,22
0.066153,28,18
0.066153,40,24
0.066153,49,18
0.066153,48,15
0.066153,32,20
0.039395,21,18
0.039395,22,20
0.039395,32,26
0.039395,24,Inf
2.661211,24,Inf
2.661211,46,15
2.661211,40,18
2.661211,42,16
2.661211,34,18
2.661211,23,19
2.661211,39,15
2.661211,28,23
2.661211,33,17
2.661211,38,15
2.661211,30,18
2.661211,33,18
0.126565,36,22
0.126565,26,18
0.126565,37,18
0.126565,18,15
0.126565,35,21
0.126565,28,17
0.126565,22,16
0.062019,35,18
0.062019,40,25
0.062019,25,16
0.062019,29,15
1.466753,26,17
1.466753,23,Inf
1.466753,28,26
1.466753,28,27
1.466753,26,18
1.466753,35,23
1.466753,32,Inf
0.660073,29,17
0.660073,27,17
0.660073,33,13
0.660073,20,Inf
0.660073,31,22
0.660073,29,14
0.660073,24,16
0.660073,32,14
0.660073,30,18
0.660073,23,21
0.051921,37,Inf
0.051921,22,19
0.051921,32,20
0.051921,46,25
0.051921,18,Inf
0.051921,38,19
0.051921,39,21
0.200517,36,17
0.200517,27,17
0.200517,17,Inf
0.200517,18,17
0.115681,23,22
0.115681,30,19
0.115681,39,21
0.115681,30,22
0.115681,30,24
0.027248,25,22
0.027248,35,22
0.027248,28,Inf
0.027248,19,16
0.027248,23,Inf
0.027248,42,15
0.027248,34,30
0.032098,39,21
0.032098,40,21
0.032098,30,15
0.032098,47,22
3.522058,28,17
3.522058,35,25
3.522058,27,16
3.522058,31,19
3.522058,22,21
3.522058,24,16
3.522058,26,17
3.522058,25,17
3.522058,26,15
3.522058,28,16
3.522058,36,16
3.522058,40,19
3.522058,34,18
3.522058,26,21
3.522058,38,15
3.522058,46,15
3.582186,26,23
3.582186,29,21
3.582186,42,21
3.582186,25,14
3.582186,33,20
3.582186,32,20
3.582186,24,21
3.582186,34,18
3.582186,41,16
3.582186,30,20
3.582186,32,15
0.548655,44,15
0.548655,48,19
0.548655,48,18
0.548655,44,15
0.548655,44,17
0.548655,18,Inf
0.548655,28,24
0.548655,34,17
0.548655,35,18
0.548655,31,16
0.548655,45,19
0.548655,28,Inf
2.028877,45,20
2.028877,34,14
2.028877,24,22
2.028877,27,14
2.028877,39,17
2.028877,32,21
2.028877,33,19
2.028877,28,18
2.028877,44,21
2.028877,24,17
2.028877,32,19
2.028877,38,23
2.028877,38,26
0.643373,30,17
0.643373,39,19
